run,scenario,input_mib,round,seconds,mib_per_s
1785540000,chunked1/ascii,1,8,0.0013068629999999999,765.23055470472877
1785540000,chunked8/ascii,1,9,0.000240879,4151.6757310229868
1785540000,chunked2/ascii,1,9,0.00068369600000000002,1462.7136891441312
1785540000,lexer_all/ascii,1,9,0.001246493,802.29210947280569
1785540000,chunked4/source,1,9,0.000380818,2626.3219714981756
1785540000,chunked1/source,1,9,0.001371623,729.17316240832372
1785540000,chunked4/ascii,1,9,0.000366058,2731.94821152136
1785540000,chunked2/source,1,9,0.00070947600000000001,1409.7033311091457
1785540000,lexer_all/source,1,9,0.0013460830000000001,743.00818043314723
1785540000,chunked1/ascii,1,9,0.0012968929999999999,771.11334428752878
1785540000,chunked8/source,1,9,0.000241609,4139.5423206171636
1785540000,chunked4/ascii,1,10,0.00043564800000000001,2295.5493848544834
1785540000,lexer_all/source,1,10,0.0013328929999999999,750.36081706633036
1785540000,chunked4/source,1,10,0.00037364800000000002,2676.7189454834288
1785540000,chunked1/ascii,1,10,0.001329193,752.37493608007708
1785540000,lexer_all/ascii,1,10,0.0012361029999999999,809.03573441136052
1785540000,chunked8/ascii,1,10,0.000240559,4157.1984353654861
1785540000,chunked2/ascii,1,10,0.00069537600000000005,1438.1449725229024
1785540000,chunked2/source,1,10,0.00072632600000000001,1376.9996950983334
1785540000,chunked1/source,1,10,0.0013840230000000001,722.64021663078734
1785540000,chunked8/source,1,10,0.00024047900000000001,4158.9938437118926
1785540000,chunked1/source,1,11,0.0013826719999999999,723.34630378136842
1785540000,chunked4/ascii,1,11,0.000362949,2755.3499208238236
1785540000,chunked4/source,1,11,0.000374228,2672.5704130690174
1785540000,lexer_all/source,1,11,0.0013287119999999999,752.72194466670896
1785540000,chunked1/ascii,1,11,0.0013264240000000001,753.94556975227067
1785540000,chunked8/ascii,1,11,0.00024396800000000001,4099.1093029130288
1785540000,lexer_all/ascii,1,11,0.001244233,803.74937685552948
1785540000,chunked2/ascii,1,11,0.00080951600000000003,1235.3696510175041
1785540000,chunked2/source,1,11,0.00071921599999999995,1390.6123897994376
1785540000,chunked8/source,1,11,0.00024193899999999999,4133.8960669507278
1785540000,chunked2/ascii,1,12,0.000683247,1463.6749205091071
1785540000,chunked1/ascii,1,12,0.0013351019999999999,749.0450155966256
1785540000,chunked8/ascii,1,12,0.000312379,3201.4043786973066
1785540000,chunked4/ascii,1,12,0.000436797,2289.5109133375136
1785540000,chunked4/source,1,12,0.00038560899999999997,2593.6912274920769
1785540000,lexer_all/source,1,12,0.0013358319999999999,748.70992800141948
1785540000,chunked1/source,1,12,0.0013805530000000001,724.45656236449611
1785540000,chunked2/source,1,12,0.00073741599999999996,1356.2909952347009
1785540000,lexer_all/ascii,1,12,0.001254944,796.88934200497067
1785540000,chunked8/source,1,12,0.000243348,4109.9605525502247
1785540000,chunked1/source,1,13,0.0013884629999999999,720.32937178879968
1785540000,chunked2/ascii,1,13,0.00069508600000000003,1438.7449875455495
1785540000,chunked4/source,1,13,0.00037970799999999998,2633.9994957756808
1785540000,lexer_all/source,1,13,0.0013352629999999999,749.02897821776855
1785540000,chunked8/ascii,1,13,0.00024951900000000002,4007.917226395929
1785540000,chunked4/ascii,1,13,0.00046039699999999998,2172.150336368582
1785540000,lexer_all/ascii,1,13,0.0012349939999999999,809.76223237771683
1785540000,chunked2/source,1,13,0.00072544600000000003,1378.6700602691201
1785540000,chunked1/ascii,1,13,0.001335913,748.59028874865794
1785540000,chunked8/source,1,13,0.000296118,3377.5409821152116
1785540000,chunked2/ascii,1,14,0.00070257700000000002,1423.404834506518
1785540000,chunked1/ascii,1,14,0.0013523719999999999,739.47959467741566
1785540000,chunked4/source,1,14,0.000379868,2632.8900579727488
1785540000,lexer_all/ascii,1,14,0.001261124,792.98427308740929
1785540000,chunked8/source,1,14,0.000243138,4113.5103543748492
1785540000,chunked4/ascii,1,14,0.00037150799999999999,2691.8706956864617
1785540000,lexer_all/source,1,14,0.001338473,747.23261548196501
1785540000,chunked1/source,1,14,0.0013813230000000001,724.05272375975221
1785540000,chunked8/ascii,1,14,0.00024797900000000001,4032.8072071146585
1785540000,chunked2/source,1,14,0.00073154600000000002,1367.1740130381304
1785540000,chunked1/source,16,0,0.021867264000000001,731.68920483127681
1785540000,lexer_all/ascii,16,0,0.020155462999999998,793.83128997326139
1785540000,chunked1/ascii,16,0,0.021314476999999998,750.66524941232854
1785540000,chunked8/ascii,16,0,0.0033289420000000001,4806.3430343028922
1785540000,chunked8/source,16,0,0.003035224,5271.453114496856
1785540000,chunked4/source,16,0,0.0058950690000000002,2714.1397340719177
1785540000,chunked2/source,16,0,0.011754987999999999,1361.1278044686737
1785540000,chunked2/ascii,16,0,0.011409969000000001,1402.2857724940654
1785540000,chunked4/ascii,16,0,0.0060628779999999998,2639.0168486481734
1785540000,lexer_all/source,16,0,0.021311717000000001,750.76264422972611
1785540000,chunked2/source,16,1,0.011157811,1433.9767009851309
1785540000,chunked1/source,16,1,0.021816064,733.40640218123701
1785540000,chunked1/ascii,16,1,0.021146788,756.61784632722186
1785540000,lexer_all/source,16,1,0.021198588000000001,754.76918594746053
1785540000,lexer_all/ascii,16,1,0.020130782999999999,794.8045137289663
1785540000,chunked8/source,16,1,0.0032249029999999999,4961.4022524074699
1785540000,chunked2/ascii,16,1,0.011848357,1350.4013420002739
1785540000,chunked8/ascii,16,1,0.0032413030000000001,4936.2979003500568
1785540000,chunked4/source,16,1,0.0059706580000000002,2679.7785115134052
