run,scenario,input_mib,round,seconds,mib_per_s
1785536021,chunked8/source,512,1,0.0917891,5578.01
1785536021,chunked2/ascii,512,1,0.346185,1478.98
1785536021,chunked8/ascii,512,1,0.091978,5566.55
1785536021,chunked4/source,512,1,0.184231,2779.12
1785536021,chunked4/ascii,512,1,0.182233,2809.58
1785536021,lexer_all/ascii,512,2,0.653968,782.913
1785536021,lexer_all/source,512,2,0.706962,724.226
1785536021,chunked1/ascii,512,2,0.665274,769.608
1785536021,chunked4/ascii,512,2,0.180119,2842.56
1785536021,chunked1/source,512,2,0.705034,726.207
1785536021,chunked8/ascii,512,2,0.0923626,5543.37
1785536021,chunked4/source,512,2,0.18156,2820
1785536021,chunked8/source,512,2,0.0925512,5532.07
1785536021,chunked2/ascii,512,2,0.358001,1430.17
1785536021,chunked2/source,512,2,0.360463,1420.4
1785536021,chunked4/ascii,512,3,0.180578,2835.35
1785536021,lexer_all/ascii,512,3,0.711146,719.965
1785536021,chunked4/source,512,3,0.18224,2809.48
1785536021,chunked1/ascii,512,3,0.676943,756.342
1785536021,lexer_all/source,512,3,0.698838,732.645
1785536021,chunked8/source,512,3,0.0918979,5571.4
1785536021,chunked8/ascii,512,3,0.0914046,5601.47
1785536021,chunked2/source,512,3,0.361803,1415.14
1785536021,chunked1/source,512,3,0.703994,727.279
1785536021,chunked2/ascii,512,3,0.353925,1446.63
1785536021,chunked4/ascii,512,4,0.181436,2821.94
1785536021,chunked4/source,512,4,0.184175,2779.97
1785536021,chunked1/source,512,4,0.696501,735.103
1785536021,chunked2/ascii,512,4,0.353277,1449.29
1785536021,chunked8/source,512,4,0.0918493,5574.35
1785536021,lexer_all/ascii,512,4,0.75511,678.047
1785536021,chunked2/source,512,4,0.359525,1424.1
1785536021,chunked8/ascii,512,4,0.098096,5219.38
1785536021,chunked1/ascii,512,4,0.675584,757.863
1785536021,lexer_all/source,512,4,0.733208,698.301
1785536021,chunked4/ascii,512,5,0.180171,2841.75
1785536021,chunked4/source,512,5,0.182185,2810.34
1785536021,chunked2/source,512,5,0.360676,1419.56
